year,winner_party,H_incumbent_party,H_incumbent_party_majorvote_pct,quarter_cycle,GDP_growth_pct,D_majorvote_pct,R_majorvote_pct,state,Month,percent
1998,R,D,49.39,8,1.615880229,49.39,50.61,South Carolina,10,4
1998,R,D,49.39,8,1.615880229,49.39,50.61,South Dakota,10,2.7
1998,R,D,49.39,8,1.615880229,49.39,50.61,Tennessee,10,4.3
1998,R,D,49.39,8,1.615880229,49.39,50.61,Texas,10,4.9
1998,R,D,49.39,8,1.615880229,49.39,50.61,Utah,10,3.7
1998,R,D,49.39,8,1.615880229,49.39,50.61,Vermont,10,3.3
1998,R,D,49.39,8,1.615880229,49.39,50.61,Virginia,10,2.9
1998,R,D,49.39,8,1.615880229,49.39,50.61,Washington,10,5
1998,R,D,49.39,8,1.615880229,49.39,50.61,West Virginia,10,6.5
1998,R,D,49.39,8,1.615880229,49.39,50.61,Wisconsin,10,3.6
1998,R,D,49.39,8,1.615880229,49.39,50.61,Wyoming,10,4.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,Alabama,10,5.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,Alaska,10,7.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Arizona,10,6.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,Arkansas,10,5.4
2002,R,R,52.55,8,0.154822636,47.45,52.55,California,10,6.7
2002,R,R,52.55,8,0.154822636,47.45,52.55,Los Angeles County,10,6.6
2002,R,R,52.55,8,0.154822636,47.45,52.55,Colorado,10,5.6
2002,R,R,52.55,8,0.154822636,47.45,52.55,Connecticut,10,5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Delaware,10,3.9
2002,R,R,52.55,8,0.154822636,47.45,52.55,District of Columbia,10,6.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,Florida,10,5.4
2002,R,R,52.55,8,0.154822636,47.45,52.55,Georgia,10,5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Hawaii,10,3.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,Idaho,10,5.4
2002,R,R,52.55,8,0.154822636,47.45,52.55,Illinois,10,6.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Indiana,10,5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Iowa,10,4
2002,R,R,52.55,8,0.154822636,47.45,52.55,Kansas,10,5.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,Kentucky,10,5.7
2002,R,R,52.55,8,0.154822636,47.45,52.55,Louisiana,10,6.2
2002,R,R,52.55,8,0.154822636,47.45,52.55,Maine,10,4.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Maryland,10,4.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,Massachusetts,10,5.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Michigan,10,6.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,Minnesota,10,4.4
2002,R,R,52.55,8,0.154822636,47.45,52.55,Mississippi,10,6.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Missouri,10,5.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,Montana,10,4.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,Nebraska,10,3.6
2002,R,R,52.55,8,0.154822636,47.45,52.55,Nevada,10,5.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,New Hampshire,10,4.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,New Jersey,10,5.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,New Mexico,10,5.6
2002,R,R,52.55,8,0.154822636,47.45,52.55,New York,10,6.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,New York city,10,8.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,North Carolina,10,6.4
2002,R,R,52.55,8,0.154822636,47.45,52.55,North Dakota,10,3.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,Ohio,10,5.7
2002,R,R,52.55,8,0.154822636,47.45,52.55,Oklahoma,10,4.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,Oregon,10,7.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,Pennsylvania,10,5.6
2002,R,R,52.55,8,0.154822636,47.45,52.55,Rhode Island,10,5.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,South Carolina,10,5.9
2002,R,R,52.55,8,0.154822636,47.45,52.55,South Dakota,10,3.1
2002,R,R,52.55,8,0.154822636,47.45,52.55,Tennessee,10,4.8
2002,R,R,52.55,8,0.154822636,47.45,52.55,Texas,10,6.5
2002,R,R,52.55,8,0.154822636,47.45,52.55,Utah,10,5.9
2002,R,R,52.55,8,0.154822636,47.45,52.55,Vermont,10,4.2
2002,R,R,52.55,8,0.154822636,47.45,52.55,Virginia,10,4.2
2002,R,R,52.55,8,0.154822636,47.45,52.55,Washington,10,7.3
2002,R,R,52.55,8,0.154822636,47.45,52.55,West Virginia,10,6
2002,R,R,52.55,8,0.154822636,47.45,52.55,Wisconsin,10,5.4
2002,R,R,52.55,8,0.154822636,47.45,52.55,Wyoming,10,4.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Alabama,10,4
2006,D,R,45.91,8,0.85186523,54.09,45.91,Alaska,10,6.5
2006,D,R,45.91,8,0.85186523,54.09,45.91,Arizona,10,4
2006,D,R,45.91,8,0.85186523,54.09,45.91,Arkansas,10,5.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,California,10,4.9
2006,D,R,45.91,8,0.85186523,54.09,45.91,Los Angeles County,10,4.7
2006,D,R,45.91,8,0.85186523,54.09,45.91,Colorado,10,4.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Connecticut,10,4.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Delaware,10,3.4
2006,D,R,45.91,8,0.85186523,54.09,45.91,District of Columbia,10,5.8
2006,D,R,45.91,8,0.85186523,54.09,45.91,Florida,10,3.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Georgia,10,4.6
2006,D,R,45.91,8,0.85186523,54.09,45.91,Hawaii,10,2.4
2006,D,R,45.91,8,0.85186523,54.09,45.91,Idaho,10,3.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Illinois,10,4.4
2006,D,R,45.91,8,0.85186523,54.09,45.91,Indiana,10,5
2006,D,R,45.91,8,0.85186523,54.09,45.91,Iowa,10,3.7
2006,D,R,45.91,8,0.85186523,54.09,45.91,Kansas,10,4.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Kentucky,10,5.7
2006,D,R,45.91,8,0.85186523,54.09,45.91,Louisiana,10,4.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Maine,10,4.7
2006,D,R,45.91,8,0.85186523,54.09,45.91,Maryland,10,3.9
2006,D,R,45.91,8,0.85186523,54.09,45.91,Massachusetts,10,4.9
2006,D,R,45.91,8,0.85186523,54.09,45.91,Michigan,10,7.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Minnesota,10,4.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Mississippi,10,6.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Missouri,10,4.9
2006,D,R,45.91,8,0.85186523,54.09,45.91,Montana,10,3.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Nebraska,10,3.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Nevada,10,4.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,New Hampshire,10,3.6
2006,D,R,45.91,8,0.85186523,54.09,45.91,New Jersey,10,4.5
2006,D,R,45.91,8,0.85186523,54.09,45.91,New Mexico,10,4.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,New York,10,4.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,New York city,10,4.6
2006,D,R,45.91,8,0.85186523,54.09,45.91,North Carolina,10,4.9
2006,D,R,45.91,8,0.85186523,54.09,45.91,North Dakota,10,3.2
2006,D,R,45.91,8,0.85186523,54.09,45.91,Ohio,10,5.5
2006,D,R,45.91,8,0.85186523,54.09,45.91,Oklahoma,10,4.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Oregon,10,5.3
2006,D,R,45.91,8,0.85186523,54.09,45.91,Pennsylvania,10,4.5
2006,D,R,45.91,8,0.85186523,54.09,45.91,Rhode Island,10,4.8
2006,D,R,45.91,8,0.85186523,54.09,45.91,South Carolina,10,6.4
2006,D,R,45.91,8,0.85186523,54.09,45.91,South Dakota,10,3.2
2006,D,R,45.91,8,0.85186523,54.09,45.91,Tennessee,10,5
2006,D,R,45.91,8,0.85186523,54.09,45.91,Texas,10,4.6
2006,D,R,45.91,8,0.85186523,54.09,45.91,Utah,10,2.7
2006,D,R,45.91,8,0.85186523,54.09,45.91,Vermont,10,3.9
2006,D,R,45.91,8,0.85186523,54.09,45.91,Virginia,10,3.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Washington,10,5.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,West Virginia,10,5.1
2006,D,R,45.91,8,0.85186523,54.09,45.91,Wisconsin,10,4.8
2006,D,R,45.91,8,0.85186523,54.09,45.91,Wyoming,10,3.2
2010,R,D,46.53,8,0.501902537,46.53,53.47,Alabama,10,10.1
2010,R,D,46.53,8,0.501902537,46.53,53.47,Alaska,10,7.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Arizona,10,10.1
2010,R,D,46.53,8,0.501902537,46.53,53.47,Arkansas,10,8.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,California,10,12.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,Los Angeles County,10,12.6
2010,R,D,46.53,8,0.501902537,46.53,53.47,Colorado,10,8.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,Connecticut,10,9.2
2010,R,D,46.53,8,0.501902537,46.53,53.47,Delaware,10,8.2
2010,R,D,46.53,8,0.501902537,46.53,53.47,District of Columbia,10,9.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,Florida,10,11
2010,R,D,46.53,8,0.501902537,46.53,53.47,Georgia,10,10.6
2010,R,D,46.53,8,0.501902537,46.53,53.47,Hawaii,10,6.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,Idaho,10,8.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Illinois,10,9.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Indiana,10,9.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,Iowa,10,5.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,Kansas,10,7
2010,R,D,46.53,8,0.501902537,46.53,53.47,Kentucky,10,10
2010,R,D,46.53,8,0.501902537,46.53,53.47,Louisiana,10,8.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,Maine,10,8.1
2010,R,D,46.53,8,0.501902537,46.53,53.47,Maryland,10,7.6
2010,R,D,46.53,8,0.501902537,46.53,53.47,Massachusetts,10,8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Michigan,10,11.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Minnesota,10,7.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,Mississippi,10,10.1
2010,R,D,46.53,8,0.501902537,46.53,53.47,Missouri,10,9.5
2010,R,D,46.53,8,0.501902537,46.53,53.47,Montana,10,7.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,Nebraska,10,4.5
2010,R,D,46.53,8,0.501902537,46.53,53.47,Nevada,10,13.7
2010,R,D,46.53,8,0.501902537,46.53,53.47,New Hampshire,10,5.6
2010,R,D,46.53,8,0.501902537,46.53,53.47,New Jersey,10,9.5
2010,R,D,46.53,8,0.501902537,46.53,53.47,New Mexico,10,8
2010,R,D,46.53,8,0.501902537,46.53,53.47,New York,10,8.5
2010,R,D,46.53,8,0.501902537,46.53,53.47,New York city,10,9.2
2010,R,D,46.53,8,0.501902537,46.53,53.47,North Carolina,10,10.4
2010,R,D,46.53,8,0.501902537,46.53,53.47,North Dakota,10,3.7
2010,R,D,46.53,8,0.501902537,46.53,53.47,Ohio,10,9.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Oklahoma,10,6.6
2010,R,D,46.53,8,0.501902537,46.53,53.47,Oregon,10,10.4
2010,R,D,46.53,8,0.501902537,46.53,53.47,Pennsylvania,10,8.2
2010,R,D,46.53,8,0.501902537,46.53,53.47,Rhode Island,10,11.2
2010,R,D,46.53,8,0.501902537,46.53,53.47,South Carolina,10,10.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,South Dakota,10,4.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,Tennessee,10,9.4
2010,R,D,46.53,8,0.501902537,46.53,53.47,Texas,10,8.1
2010,R,D,46.53,8,0.501902537,46.53,53.47,Utah,10,7.7
2010,R,D,46.53,8,0.501902537,46.53,53.47,Vermont,10,6
2010,R,D,46.53,8,0.501902537,46.53,53.47,Virginia,10,6.9
2010,R,D,46.53,8,0.501902537,46.53,53.47,Washington,10,9.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,West Virginia,10,8.8
2010,R,D,46.53,8,0.501902537,46.53,53.47,Wisconsin,10,8.3
2010,R,D,46.53,8,0.501902537,46.53,53.47,Wyoming,10,6.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Alabama,10,6.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,Alaska,10,6.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Arizona,10,6.6
2014,R,D,47.09,8,0.562793738,47.09,52.91,Arkansas,10,5.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,California,10,7.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Los Angeles County,10,7.9
2014,R,D,47.09,8,0.562793738,47.09,52.91,Colorado,10,4.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,Connecticut,10,6.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,Delaware,10,5.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,District of Columbia,10,7.6
2014,R,D,47.09,8,0.562793738,47.09,52.91,Florida,10,6
2014,R,D,47.09,8,0.562793738,47.09,52.91,Georgia,10,6.8
2014,R,D,47.09,8,0.562793738,47.09,52.91,Hawaii,10,4.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Idaho,10,4.6
2014,R,D,47.09,8,0.562793738,47.09,52.91,Illinois,10,6.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,Indiana,10,5.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Iowa,10,4.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Kansas,10,4.3
2014,R,D,47.09,8,0.562793738,47.09,52.91,Kentucky,10,5.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Louisiana,10,7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Maine,10,5.3
2014,R,D,47.09,8,0.562793738,47.09,52.91,Maryland,10,5.6
2014,R,D,47.09,8,0.562793738,47.09,52.91,Massachusetts,10,5.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,Michigan,10,6.6
2014,R,D,47.09,8,0.562793738,47.09,52.91,Minnesota,10,3.9
2014,R,D,47.09,8,0.562793738,47.09,52.91,Mississippi,10,7.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Missouri,10,5.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Montana,10,4.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,Nebraska,10,3.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Nevada,10,7.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,New Hampshire,10,4
2014,R,D,47.09,8,0.562793738,47.09,52.91,New Jersey,10,6.6
2014,R,D,47.09,8,0.562793738,47.09,52.91,New Mexico,10,6.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,New York,10,6
2014,R,D,47.09,8,0.562793738,47.09,52.91,New York city,10,6.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,North Carolina,10,6
2014,R,D,47.09,8,0.562793738,47.09,52.91,North Dakota,10,2.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Ohio,10,5.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,Oklahoma,10,4.2
2014,R,D,47.09,8,0.562793738,47.09,52.91,Oregon,10,6.4
2014,R,D,47.09,8,0.562793738,47.09,52.91,Pennsylvania,10,5.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,Rhode Island,10,7
2014,R,D,47.09,8,0.562793738,47.09,52.91,South Carolina,10,6.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,South Dakota,10,3.3
2014,R,D,47.09,8,0.562793738,47.09,52.91,Tennessee,10,6.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,Texas,10,4.8
2014,R,D,47.09,8,0.562793738,47.09,52.91,Utah,10,3.7
2014,R,D,47.09,8,0.562793738,47.09,52.91,Vermont,10,3.8
2014,R,D,47.09,8,0.562793738,47.09,52.91,Virginia,10,5.1
2014,R,D,47.09,8,0.562793738,47.09,52.91,Washington,10,6
2014,R,D,47.09,8,0.562793738,47.09,52.91,West Virginia,10,6.5
2014,R,D,47.09,8,0.562793738,47.09,52.91,Wisconsin,10,5
2014,R,D,47.09,8,0.562793738,47.09,52.91,Wyoming,10,4.1
2018,D,R,45.65,8,0.328321429,54.35,45.65,Alabama,10,3.7
2018,D,R,45.65,8,0.328321429,54.35,45.65,Alaska,10,6.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Arizona,10,4.8
2018,D,R,45.65,8,0.328321429,54.35,45.65,Arkansas,10,3.6
2018,D,R,45.65,8,0.328321429,54.35,45.65,California,10,4.2
2018,D,R,45.65,8,0.328321429,54.35,45.65,Los Angeles County,10,4.6
2018,D,R,45.65,8,0.328321429,54.35,45.65,Colorado,10,3.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Connecticut,10,3.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,Delaware,10,3.6
2018,D,R,45.65,8,0.328321429,54.35,45.65,District of Columbia,10,5.6
2018,D,R,45.65,8,0.328321429,54.35,45.65,Florida,10,3.4
2018,D,R,45.65,8,0.328321429,54.35,45.65,Georgia,10,3.8
2018,D,R,45.65,8,0.328321429,54.35,45.65,Hawaii,10,2.7
2018,D,R,45.65,8,0.328321429,54.35,45.65,Idaho,10,2.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,Illinois,10,4.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Indiana,10,3.5
2018,D,R,45.65,8,0.328321429,54.35,45.65,Iowa,10,2.5
2018,D,R,45.65,8,0.328321429,54.35,45.65,Kansas,10,3.2
2018,D,R,45.65,8,0.328321429,54.35,45.65,Kentucky,10,4.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Louisiana,10,4.8
2018,D,R,45.65,8,0.328321429,54.35,45.65,Maine,10,3.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Maryland,10,3.8
2018,D,R,45.65,8,0.328321429,54.35,45.65,Massachusetts,10,3.2
2018,D,R,45.65,8,0.328321429,54.35,45.65,Michigan,10,4
2018,D,R,45.65,8,0.328321429,54.35,45.65,Minnesota,10,2.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,Mississippi,10,4.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,Missouri,10,3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Montana,10,3.6
2018,D,R,45.65,8,0.328321429,54.35,45.65,Nebraska,10,2.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,Nevada,10,4.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,New Hampshire,10,2.5
2018,D,R,45.65,8,0.328321429,54.35,45.65,New Jersey,10,3.8
2018,D,R,45.65,8,0.328321429,54.35,45.65,New Mexico,10,4.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,New York,10,3.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,New York city,10,4.1
2018,D,R,45.65,8,0.328321429,54.35,45.65,North Carolina,10,3.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,North Dakota,10,2.5
2018,D,R,45.65,8,0.328321429,54.35,45.65,Ohio,10,4.4
2018,D,R,45.65,8,0.328321429,54.35,45.65,Oklahoma,10,3.2
2018,D,R,45.65,8,0.328321429,54.35,45.65,Oregon,10,4.1
2018,D,R,45.65,8,0.328321429,54.35,45.65,Pennsylvania,10,4.1
2018,D,R,45.65,8,0.328321429,54.35,45.65,Rhode Island,10,3.8
2018,D,R,45.65,8,0.328321429,54.35,45.65,South Carolina,10,3.3
2018,D,R,45.65,8,0.328321429,54.35,45.65,South Dakota,10,3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Tennessee,10,3.4
2018,D,R,45.65,8,0.328321429,54.35,45.65,Texas,10,3.7
2018,D,R,45.65,8,0.328321429,54.35,45.65,Utah,10,3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Vermont,10,2.4
2018,D,R,45.65,8,0.328321429,54.35,45.65,Virginia,10,2.9
2018,D,R,45.65,8,0.328321429,54.35,45.65,Washington,10,4.4
2018,D,R,45.65,8,0.328321429,54.35,45.65,West Virginia,10,5
2018,D,R,45.65,8,0.328321429,54.35,45.65,Wisconsin,10,3
2018,D,R,45.65,8,0.328321429,54.35,45.65,Wyoming,10,3.8
